datasetName,testSetSize,totNumFlaky,totNumNonFlaky,numFlakyTrain,numNonFlakyTrain,numFlakyTest,numNonFlakyTest,totTrainTime,totTestTime,avgTestTime,f1Score,Precision,Recall,Accuracy,Sensitivity,Specificity,tp,fp,fn,tn,tp_norm,fp_norm,fn_norm,tn_norm
DeFlaker_handlebars,0.25,7,523,5,392,2,131,0.20354913,0.072742585,0.000546937,0.98,0.966666667,1,0.99924812,1,0.999236641,2,0.1,0,130.9,0.952380952,0.047619048,0,1
DeFlaker_handlebars,0.8,7,523,1,105,6,418,0.054802833,0.221205666,0.000521711,-,-,0,0.985849057,0,1,0,0,6,418,-,-,-,-
DeFlaker_handlebars,0.35,7,523,5,339,2,184,0.176428236,0.10035115,0.000539522,0.98,0.966666667,1,0.999462366,1,0.999456522,2,0.1,0,183.9,0.952380952,0.047619048,0,1
DeFlaker_handlebars,0.9,7,523,1,52,6,471,0.02748382,0.247824467,0.000519548,-,-,0,0.987421384,0,1,0,0,6,471,-,-,-,-
DeFlaker_handlebars,0.85,7,523,1,78,6,445,0.040776433,0.234878072,0.000520794,-,-,0,0.986696231,0,1,0,0,6,445,-,-,-,-
DeFlaker_handlebars,0.45,7,523,4,287,3,236,0.149231731,0.127716563,0.000534379,0.971428571,0.95,1,0.99916318,1,0.999152542,3,0.2,0,235.8,0.9375,0.0625,0,1
DeFlaker_handlebars,0.55,7,523,3,235,4,288,0.122126464,0.155945134,0.000534059,0.952380952,1,0.925,0.998972603,0.925,1,3.7,0,0.3,288,1,0,0.001040583,0.998959417
DeFlaker_handlebars,0.65,7,523,2,183,5,340,0.095055727,0.182305659,0.000528422,0.35978836,1,0.2,0.988405797,0.2,1,1,0,4,340,1,0,0.011627907,0.988372093
DeFlaker_handlebars,0.75,7,523,2,130,5,393,0.067866607,0.20845485,0.000523756,0.478835979,1,0.3,0.99120603,0.3,1,1.5,0,3.5,393,1,0,0.008827238,0.991172762
DeFlaker_handlebars,0.4,7,523,4,314,3,209,0.163062939,0.113700533,0.000536323,0.971428571,0.95,1,0.999056604,1,0.999043062,3,0.2,0,208.8,0.9375,0.0625,0,1
DeFlaker_handlebars,0.5,7,523,3.3,261.7,3.7,261.3,0.135927301,0.140964443,0.000531941,0.985714286,0.975,1,0.999622642,1,0.999617298,3.7,0.1,0,261.2,0.973684211,0.026315789,0,1
DeFlaker_handlebars,0.7,7,523,2,157,5,366,0.081716162,0.194558355,0.000524416,0.35978836,1,0.2,0.989218329,0.2,1,1,0,4,366,1,0,0.010810811,0.989189189
DeFlaker_handlebars,0.6,7,523,3,209,4,314,0.108827086,0.168353765,0.000529414,1,1,1,1,1,1,4,0,0,314,1,0,0,1
DeFlaker_handlebars,0.2,7,523,6,418,1,105,0.21736194,0.059272417,0.000559174,1,1,1,1,1,1,1,0,0,105,1,0,0,1
DeFlaker_handlebars,0.3,7,523,5,366,2,157,0.190188832,0.086204579,0.000542167,1,1,1,1,1,1,2,0,0,157,1,0,0,1
DeFlaker_handlebars,0.1,7,523,6,471,1,52,0.244504278,0.031657607,0.000597313,1,1,1,1,1,1,1,0,0,52,1,0,0,1
DeFlaker_handlebars,0.15,7,523,6,444,1,79,0.230693502,0.045413271,0.000567666,0.966666667,0.95,1,0.99875,1,0.998734177,1,0.1,0,78.9,0.909090909,0.090909091,0,1
DeFlaker_logback,0.8,11,1041,2,208,9,833,0.106370662,0.43802304,0.000520217,0.555804196,1,0.2,0.991448931,0.2,1,1.8,0,7.2,833,1,0,0.008569388,0.991430612
DeFlaker_logback,0.9,11,1041,1,104,10,937,0.053414919,0.488013604,0.000515326,0.282828283,1,0.05,0.989968321,0.05,1,0.5,0,9.5,937,1,0,0.010036978,0.989963022
DeFlaker_logback,0.15,11,1041,9,885,2,156,0.451740176,0.092121008,0.000583044,0.674285714,0.563333333,0.9,0.988607595,0.9,0.98974359,1.8,1.6,0.2,154.4,0.529411765,0.470588235,0.001293661,0.998706339
DeFlaker_logback,0.65,11,1041,4,364,7,677,0.186083941,0.361645142,0.000528721,0.758157895,0.729865967,0.828571429,0.994152047,0.828571429,0.995864106,5.8,2.8,1.2,674.2,0.674418605,0.325581395,0.001776725,0.998223275
DeFlaker_logback,0.75,11,1041,3,260,8,781,0.133127116,0.412932571,0.000523362,0.67169791,0.796296296,0.5625,0.993789607,0.5625,0.998207426,4.5,1.4,3.5,779.6,0.762711864,0.237288136,0.004469416,0.995530584
DeFlaker_logback,0.45,11,1041,6,572,5,469,0.292297783,0.256649042,0.000541454,0.615203963,0.491922799,0.84,0.988607595,0.84,0.990191898,4.2,4.6,0.8,464.4,0.477272727,0.522727273,0.00171969,0.99828031
DeFlaker_logback,0.85,11,1041,2,155,9,886,0.079615445,0.463491468,0.000517868,0.458041958,0.928571429,0.222222222,0.991955307,0.222222222,0.999774266,2,0.2,7,885.8,0.909090909,0.090909091,0.007840502,0.992159498
DeFlaker_logback,0.95,11,1041,1,51,10,990,0.02665457,0.513216053,0.000513216,0.333333333,1,0.06,0.9906,0.06,1,0.6,0,9.4,990,1,0,0.009405643,0.990594357
DeFlaker_logback,0.55,11,1041,5,468,6,573,0.239243864,0.309304411,0.000534205,0.710609244,0.620732323,0.85,0.992573402,0.85,0.994066318,5.1,3.4,0.9,569.6,0.6,0.4,0.001577564,0.998422436
DeFlaker_logback,0.1,11,1041,10,936,1,105,0.477920692,0.063722579,0.000601156,0.673333333,0.558333333,1,0.987735849,1,0.987619048,1,1.3,0,103.7,0.434782609,0.565217391,0,1
DeFlaker_logback,0.2,11,1041,9,832,2,209,0.424953974,0.11962367,0.000566937,0.573809524,0.43,0.9,0.987203791,0.9,0.988038278,1.8,2.5,0.2,206.5,0.418604651,0.581395349,0.000967586,0.999032414
DeFlaker_logback,0.25,11,1041,8,781,3,260,0.398752932,0.147251008,0.00055989,0.573412698,0.487380952,0.766666667,0.986311787,0.766666667,0.988846154,2.3,2.9,0.7,257.1,0.442307692,0.557692308,0.002715283,0.997284717
DeFlaker_logback,0.3,11,1041,8,728,3,313,0.371965525,0.17511004,0.000554146,0.586868687,0.458333333,0.866666667,0.987974684,0.866666667,0.98913738,2.6,3.4,0.4,309.6,0.433333333,0.566666667,0.001290323,0.998709677
DeFlaker_logback,0.7,11,1041,3,312,8,729,0.159413635,0.387675544,0.000526018,0.71589918,0.856802721,0.4625,0.993080054,0.4625,0.998902606,3.7,0.8,4.3,728.2,0.822222222,0.177777778,0.005870307,0.994129693
DeFlaker_logback,0.35,11,1041,7,676,4,365,0.345311961,0.202270028,0.000548157,0.603752914,0.472896825,0.85,0.987804878,0.85,0.989315068,3.4,3.9,0.6,361.1,0.465753425,0.534246575,0.001658833,0.998341167
DeFlaker_logback,0.6,11,1041,4,416,7,625,0.2124687,0.33603622,0.000531703,0.711227106,0.77775974,0.728571429,0.993987342,0.728571429,0.99696,5.1,1.9,1.9,623.1,0.728571429,0.271428571,0.00304,0.99696
DeFlaker_logback,0.4,11,1041,7,624,4,417,0.319032242,0.230062707,0.000546467,0.547591298,0.432063492,0.775,0.987885986,0.775,0.989928058,3.1,4.2,0.9,412.8,0.424657534,0.575342466,0.002175489,0.997824511
DeFlaker_logback,0.5,11,1041,5.6,520.4,5.4,520.6,0.2659968,0.282282651,0.000536659,0.576283847,0.505506993,0.806666667,0.988022814,0.796296296,0.990011525,4.3,5.2,1.1,515.4,0.452631579,0.547368421,0.002129719,0.997870281
DeFlaker_okhttp,0.35,32,1199,21,779,11,420,0.412096291,0.243645624,0.000565303,0.737752313,0.868438228,0.672727273,0.988399072,0.672727273,0.996666667,7.4,1.4,3.6,418.6,0.840909091,0.159090909,0.008526765,0.991473235
DeFlaker_okhttp,0.9,32,1199,3,120,29,1079,0.063737583,0.582652982,0.00052586,0.211368655,0.819642857,0.127586207,0.976173285,0.127586207,0.998980538,3.7,1.1,25.3,1077.9,0.770833333,0.229166667,0.022933285,0.977066715
DeFlaker_okhttp,0.8,32,1199,6,240,26,959,0.127070922,0.524160613,0.000532143,0.465168513,0.787550783,0.346153846,0.979086294,0.346153846,0.99624609,9,3.6,17,955.4,0.714285714,0.285714286,0.017482517,0.982517483
DeFlaker_okhttp,0.25,32,1199,24,899,8,300,0.475299231,0.176548966,0.000573211,0.749477143,0.807683983,0.725,0.988311688,0.725,0.995333333,5.8,1.4,2.2,298.6,0.805555556,0.194444444,0.00731383,0.99268617
DeFlaker_okhttp,0.95,32,1199,2,59,30,1140,0.031811508,0.612590376,0.000523582,0.146040862,0.888888889,0.073333333,0.975897436,0.073333333,0.999649123,2.2,0.4,27.8,1139.6,0.846153846,0.153846154,0.023813603,0.976186397
DeFlaker_okhttp,0.55,32,1199,14,539,18,660,0.284989079,0.371433781,0.000547837,0.651668094,0.868647741,0.544444444,0.98539823,0.544444444,0.997424242,9.8,1.7,8.2,658.3,0.852173913,0.147826087,0.012303076,0.987696924
DeFlaker_okhttp,0.45,32,1199,18,659,14,540,0.348750531,0.307318964,0.000554727,0.742137384,0.78201715,0.714285714,0.987364621,0.714285714,0.994444444,10,3,4,537,0.769230769,0.230769231,0.007393715,0.992606285
DeFlaker_okhttp,0.85,32,1199,5,179,27,1020,0.095172957,0.553147652,0.000528317,0.392829503,0.754153439,0.292592593,0.977172875,0.292592593,0.995294118,7.9,4.8,19.1,1015.2,0.622047244,0.377952756,0.018466596,0.981533404
DeFlaker_okhttp,0.75,32,1199,8,299,24,900,0.158429094,0.494706882,0.000535397,0.531202044,0.792163204,0.4125,0.981385281,0.4125,0.996555556,9.9,3.1,14.1,896.9,0.761538462,0.238461538,0.015477497,0.984522503
DeFlaker_okhttp,0.65,32,1199,11,419,21,780,0.22150318,0.434316177,0.000542217,0.632032018,0.822888748,0.538095238,0.984269663,0.538095238,0.996282051,11.3,2.9,9.7,777.1,0.795774648,0.204225352,0.012328419,0.987671581
DeFlaker_okhttp,0.3,32,1199,22,839,10,360,0.443403021,0.209821316,0.000567085,0.782529986,0.9025,0.73,0.98972973,0.73,0.996944444,7.3,1.1,2.7,358.9,0.869047619,0.130952381,0.007466814,0.992533186
DeFlaker_okhttp,0.2,32,1199,26,958,6,241,0.50674368,0.143303149,0.000580175,0.784428904,0.812380952,0.766666667,0.989878543,0.766666667,0.995435685,4.6,1.1,1.4,239.9,0.807017544,0.192982456,0.005801906,0.994198094
DeFlaker_okhttp,0.15,32,1199,27,1019,5,180,0.538562789,0.109865187,0.000593866,0.824949495,0.921666667,0.76,0.991351351,0.76,0.997777778,3.8,0.4,1.2,179.6,0.904761905,0.095238095,0.006637168,0.993362832
DeFlaker_okhttp,0.1,32,1199,29,1078,3,121,0.569954794,0.077010753,0.000621054,0.76,0.85,0.7,0.989516129,0.7,0.996694215,2.1,0.4,0.9,120.6,0.84,0.16,0.007407407,0.992592593
DeFlaker_okhttp,0.5,32,1199,16,599,16,600,0.316672413,0.339529301,0.000551184,0.754934358,0.871037296,0.675,0.988961039,0.675,0.997333333,10.8,1.6,5.2,598.4,0.870967742,0.129032258,0.008614977,0.991385023
DeFlaker_okhttp,0.4,32,1199,19,719,13,480,0.380250796,0.276380461,0.000560609,0.796454602,0.821568432,0.776923077,0.989452333,0.776923077,0.995208333,10.1,2.3,2.9,477.7,0.814516129,0.185483871,0.006034124,0.993965876
DeFlaker_okhttp,0.6,32,1199,13,479,19,720,0.253620623,0.402708325,0.000544937,0.715823597,0.77784345,0.678947368,0.9864682,0.678947368,0.994583333,12.9,3.9,6.1,716.1,0.767857143,0.232142857,0.008446414,0.991553586
DeFlaker_okhttp,0.7,32,1199,10,359,22,840,0.190223664,0.464441213,0.000538795,0.665320469,0.791860917,0.590909091,0.984918794,0.590909091,0.995238095,13,4,9,836,0.764705882,0.235294118,0.010650888,0.989349112
DeFlaker_tachyon,0.9,7,609,1,60,6,549,0.036130504,0.329836393,0.0005943,0.285714286,1,0.066666667,0.98990991,0.066666667,1,0.4,0,5.6,549,1,0,0.010097367,0.989902633
DeFlaker_tachyon,0.75,7,609,2,152,5,457,0.090373546,0.275888168,0.000597161,0.333333333,1,0.06,0.98982684,0.06,1,0.3,0,4.7,457,1,0,0.01017977,0.98982023
DeFlaker_tachyon,0.8,7,609,1,122,6,487,0.072319039,0.293858059,0.000596061,0.285714286,1,0.033333333,0.988235294,0.033333333,1,0.2,0,5.8,487,1,0,0.011769481,0.988230519
DeFlaker_tachyon,0.65,7,609,2,213,5,396,0.126087002,0.241439498,0.000602094,0.333333333,1,0.08,0.988528678,0.08,1,0.4,0,4.6,396,1,0,0.011482776,0.988517224
DeFlaker_tachyon,0.15,7,609,6,517,1,92,0.306149041,0.059957839,0.000644708,1,1,0.3,0.992473118,0.3,1,0.3,0,0.7,92,1,0,0.007551241,0.992448759
DeFlaker_tachyon,0.35,7,609,5,395,2,214,0.234267866,0.132697986,0.000614343,0.666666667,1,0.15,0.99212963,0.15,1,0.3,0,1.7,214,1,0,0.007881317,0.992118683
DeFlaker_tachyon,0.25,7,609,5,457,2,152,0.270643851,0.096497939,0.00062661,0.666666667,1,0.15,0.988961039,0.15,1,0.3,0,1.7,152,1,0,0.011060507,0.988939493
DeFlaker_tachyon,0.55,7,609,3,274,4,335,0.162263554,0.205701054,0.000606788,0.4,1,0.125,0.989675516,0.125,1,0.5,0,3.5,335,1,0,0.010339734,0.989660266
DeFlaker_tachyon,0.1,7,609,6,548,1,61,0.324249074,0.041000041,0.000661291,1,1,0.4,0.990322581,0.4,1,0.4,0,0.6,61,1,0,0.00974026,0.99025974
DeFlaker_tachyon,0.3,7,609,5,426,2,183,0.252440614,0.114855953,0.000620843,0.666666667,1,0.25,0.991891892,0.25,1,0.5,0,1.5,183,1,0,0.008130081,0.991869919
DeFlaker_tachyon,0.2,7,609,6,486,1,123,0.287986766,0.07824996,0.000631048,1,1,0.4,0.99516129,0.4,1,0.4,0,0.6,123,1,0,0.004854369,0.995145631
DeFlaker_tachyon,0.6,7,609,3,243,4,366,0.144186851,0.223274956,0.000603446,0.4,1,0.15,0.990810811,0.15,1,0.6,0,3.4,366,1,0,0.009204115,0.990795885
DeFlaker_tachyon,0.85,7,609,1,91,6,518,0.054178434,0.311945825,0.000595316,0.285714286,1,0.066666667,0.989312977,0.066666667,1,0.4,0,5.6,518,1,0,0.010695187,0.989304813
DeFlaker_tachyon,0.7,7,609,2,182,5,427,0.107943657,0.258733675,0.000598921,0.333333333,1,0.12,0.989814815,0.12,1,0.6,0,4.4,427,1,0,0.010199351,0.989800649
DeFlaker_tachyon,0.5,7,609,3.5,304.5,3.5,304.5,0.180507498,0.187326684,0.000608204,0.471428571,1,0.216666667,0.990909091,0.2,1,0.7,0,2.8,304.5,1,0,0.009111617,0.990888383
DeFlaker_tachyon,0.45,7,609,4,334,3,275,0.198062949,0.170263102,0.000612457,0.5,1,0.133333333,0.990647482,0.133333333,1,0.4,0,2.6,275,1,0,0.009365994,0.990634006
DeFlaker_tachyon,0.4,7,609,4,365,3,244,0.216136452,0.151207165,0.000612175,0.5,1,0.2,0.990283401,0.2,1,0.6,0,2.4,244,1,0,0.00974026,0.99025974
iDFlakies_activiti,0.15,20,33,17,28,3,5,0.047422481,0.009428222,0.001178528,0.925714286,0.975,0.9,0.95,0.9,0.98,2.7,0.1,0.3,4.9,0.964285714,0.035714286,0.057692308,0.942307692
iDFlakies_activiti,0.6,20,33,8,13,12,20,0.02229549,0.034668179,0.001083381,0.891997194,0.847376447,0.95,0.9125,0.95,0.89,11.4,2.2,0.6,17.8,0.838235294,0.161764706,0.032608696,0.967391304
iDFlakies_activiti,0.7,20,33,6,9,14,24,0.016032004,0.040775527,0.00107304,0.832039538,0.739170537,0.957142857,0.855263158,0.957142857,0.795833333,13.4,4.9,0.6,19.1,0.732240437,0.267759563,0.030456853,0.969543147
iDFlakies_activiti,0.5,20,33,10,16,10,17,0.027676853,0.02948656,0.001092095,0.886230002,0.826969697,0.96,0.907407407,0.96,0.876470588,9.6,2.1,0.4,14.9,0.820512821,0.179487179,0.026143791,0.973856209
iDFlakies_activiti,0.75,20,33,5,8,15,25,0.014019497,0.042892296,0.001072307,0.831741965,0.746637852,0.946666667,0.8525,0.946666667,0.796,14.2,5.1,0.8,19.9,0.735751295,0.264248705,0.038647343,0.961352657
iDFlakies_activiti,0.4,20,33,12,19,8,14,0.032868449,0.02426288,0.001102858,0.931895425,0.898888889,0.975,0.945454545,0.975,0.928571429,7.8,1,0.2,13,0.886363636,0.113636364,0.015151515,0.984848485
iDFlakies_activiti,0.65,20,33,7,11,13,22,0.019268896,0.037826206,0.001080749,0.819358916,0.731281769,0.946153846,0.84,0.946153846,0.777272727,12.3,4.9,0.7,17.1,0.715116279,0.284883721,0.039325843,0.960674157
iDFlakies_activiti,0.1,20,33,18,29,2,4,0.049516518,0.007389127,0.001231521,0.846666667,0.866666667,0.85,0.9,0.85,0.925,1.7,0.3,0.3,3.7,0.85,0.15,0.075,0.925
iDFlakies_activiti,0.3,20,33,14,23,6,10,0.039099509,0.017873592,0.0011171,0.927905428,0.913095238,0.95,0.94375,0.95,0.94,5.7,0.6,0.3,9.4,0.904761905,0.095238095,0.030927835,0.969072165
iDFlakies_activiti,0.2,20,33,16,26,4,7,0.04434965,0.012776607,0.00116151,0.935555556,0.886666667,1,0.945454545,1,0.914285714,4,0.6,0,6.4,0.869565217,0.130434783,0,1
iDFlakies_activiti,0.55,20,33,9,14,11,19,0.024409359,0.032529612,0.00108432,0.845753346,0.770262515,0.954545455,0.863333333,0.954545455,0.810526316,10.5,3.6,0.5,15.4,0.744680851,0.255319149,0.031446541,0.968553459
iDFlakies_activiti,0.45,20,33,11,18,9,15,0.030675088,0.026233532,0.001093064,0.900833969,0.83953824,0.977777778,0.916666667,0.977777778,0.88,8.8,1.8,0.2,13.2,0.830188679,0.169811321,0.014925373,0.985074627
iDFlakies_activiti,0.8,20,33,4,6,16,27,0.010882987,0.046182158,0.001074004,0.816242799,0.705552518,0.98125,0.827906977,0.98125,0.737037037,15.7,7.1,0.3,19.9,0.688596491,0.311403509,0.014851485,0.985148515
iDFlakies_activiti,0.85,20,33,3,4,17,29,0.007702357,0.049114216,0.0010677,0.795907401,0.803939394,0.805882353,0.841304348,0.805882353,0.862068966,13.7,4,3.3,25,0.774011299,0.225988701,0.116607774,0.883392226
iDFlakies_activiti,0.35,20,33,13,21,7,12,0.0359999,0.021161637,0.00111377,0.908974359,0.872222222,0.957142857,0.926315789,0.957142857,0.908333333,6.7,1.1,0.3,10.9,0.858974359,0.141025641,0.026785714,0.973214286
iDFlakies_activiti,0.25,20,33,15,24,5,9,0.041124418,0.015736782,0.001124056,0.906565657,0.888095238,0.94,0.928571429,0.94,0.922222222,4.7,0.7,0.3,8.3,0.87037037,0.12962963,0.034883721,0.965116279
iDFlakies_apache-hadoop,0.85,68,1053,10,158,58,895,0.108855652,0.627478083,0.000658424,0.24903527,0.694201776,0.170689655,0.940188877,0.170689655,0.990055866,9.9,8.9,48.1,886.1,0.526595745,0.473404255,0.051487904,0.948512096
iDFlakies_apache-hadoop,0.45,68,1053,37,579,31,474,0.398188308,0.344599427,0.000682375,0.588655941,0.858373786,0.45483871,0.961188119,0.45483871,0.994303797,14.1,2.7,16.9,471.3,0.839285714,0.160714286,0.03461696,0.96538304
iDFlakies_apache-hadoop,0.9,68,1053,7,105,61,948,0.072753367,0.662714457,0.000656803,0.216407895,0.775963719,0.139344262,0.943012884,0.139344262,0.994725738,8.5,5,52.5,943,0.62962963,0.37037037,0.052737318,0.947262682
iDFlakies_apache-hadoop,0.8,68,1053,14,210,54,843,0.145037504,0.593454224,0.000661599,0.3571138,0.731214642,0.240740741,0.948383501,0.240740741,0.99371293,13,5.3,41,837.7,0.710382514,0.289617486,0.046659838,0.953340162
iDFlakies_apache-hadoop,0.55,68,1053,31,473,37,580,0.325918351,0.417974081,0.00067743,0.550908888,0.833060012,0.416216216,0.959967585,0.416216216,0.994655172,15.4,3.1,21.6,576.9,0.832432432,0.167567568,0.036090226,0.963909774
iDFlakies_apache-hadoop,0.95,68,1053,3,53,65,1000,0.036598055,0.696606056,0.00065409,0.077891863,0.502264808,0.036923077,0.937652582,0.036923077,0.9962,2.4,3.8,62.6,996.2,0.387096774,0.612903226,0.059123536,0.940876464
iDFlakies_apache-hadoop,0.25,68,1053,51,789,17,264,0.542783208,0.19699126,0.000701037,0.632327074,0.901506827,0.494117647,0.965836299,0.494117647,0.996212121,8.4,1,8.6,263,0.893617021,0.106382979,0.031664212,0.968335788
iDFlakies_apache-hadoop,0.35,68,1053,44,684,24,369,0.470489015,0.270542498,0.000688403,0.599003936,0.854986732,0.470833333,0.962086514,0.470833333,0.99403794,11.3,2.2,12.7,366.8,0.837037037,0.162962963,0.033465086,0.966534914
iDFlakies_apache-hadoop,0.15,68,1053,58,894,10,159,0.615078566,0.122459384,0.000724612,0.572090067,0.849047619,0.45,0.962721893,0.45,0.994968553,4.5,0.8,5.5,158.2,0.849056604,0.150943396,0.033598045,0.966401955
iDFlakies_apache-hadoop,0.6,68,1053,27,421,41,632,0.28957233,0.452800507,0.000672809,0.468511939,0.709728787,0.358536585,0.95141159,0.358536585,0.989873418,14.7,6.4,26.3,625.6,0.696682464,0.303317536,0.040343611,0.959656389
iDFlakies_apache-hadoop,0.7,68,1053,20,316,48,737,0.217221097,0.523479205,0.000666852,0.441207326,0.764264622,0.316666667,0.951082803,0.316666667,0.992401628,15.2,5.6,32.8,731.4,0.730769231,0.269230769,0.042920701,0.957079299
iDFlakies_apache-hadoop,0.5,68,1053,34,526,34,527,0.361927723,0.381219195,0.000679535,0.531475133,0.815630995,0.402941176,0.958110517,0.402941176,0.993927894,13.7,3.2,20.3,523.8,0.810650888,0.189349112,0.037309318,0.962690682
iDFlakies_apache-hadoop,0.4,68,1053,41,631,27,422,0.434445006,0.308552341,0.000687199,0.538233921,0.766509,0.422222222,0.95701559,0.422222222,0.991232227,11.4,3.7,15.6,418.3,0.754966887,0.245033113,0.035952985,0.964047015
iDFlakies_apache-hadoop,0.65,68,1053,24,368,44,685,0.253553247,0.488449686,0.000670027,0.467107834,0.775713183,0.345454545,0.954183813,0.345454545,0.993284672,15.2,4.6,28.8,680.4,0.767676768,0.232323232,0.040609137,0.959390863
iDFlakies_apache-hadoop,0.75,68,1053,17,263,51,790,0.18132499,0.558741525,0.000664378,0.403608547,0.776911663,0.280392157,0.951129608,0.280392157,0.99443038,14.3,4.4,36.7,785.6,0.764705882,0.235294118,0.044630913,0.955369087
iDFlakies_apache-hadoop,0.1,68,1053,61,947,7,106,0.651279081,0.083793833,0.000741538,0.637505828,0.933333333,0.514285714,0.966371681,0.514285714,0.996226415,3.6,0.4,3.4,105.6,0.9,0.1,0.031192661,0.968807339
iDFlakies_apache-hadoop,0.3,68,1053,48,736,20,317,0.506645349,0.233675588,0.000693399,0.608490702,0.910151515,0.465,0.964985163,0.465,0.996529968,9.3,1.1,10.7,315.9,0.894230769,0.105769231,0.032761788,0.967238212
iDFlakies_apache-hadoop,0.2,68,1053,54,842,14,211,0.579000865,0.159779167,0.00071013,0.644720497,0.913095238,0.5,0.965777778,0.5,0.996682464,7,0.7,7,210.3,0.909090909,0.090909091,0.03221353,0.96778647
iDFlakies_apache-incubator-dubbo,0.3,21,486,15,339,6,147,0.198528423,0.090436035,0.000591085,0.27969697,0.323333333,0.25,0.952941176,0.25,0.981632653,1.5,2.7,4.5,144.3,0.357142857,0.642857143,0.030241935,0.969758065
iDFlakies_apache-incubator-dubbo,0.2,21,486,17,388,4,98,0.227023041,0.061467414,0.000602622,0.330793651,0.513333333,0.275,0.957843137,0.275,0.985714286,1.1,1.4,2.9,96.6,0.44,0.56,0.029145729,0.970854271
iDFlakies_apache-incubator-dubbo,0.25,21,486,16,364,5,122,0.213006922,0.075579155,0.000595111,0.243571429,0.323333333,0.2,0.95511811,0.2,0.986065574,1,1.7,4,120.3,0.37037037,0.62962963,0.032180209,0.967819791
iDFlakies_apache-incubator-dubbo,0.1,21,486,19,437,2,49,0.255514003,0.032467997,0.000636627,0.285714286,0.321428571,0.2,0.952941176,0.2,0.983673469,0.4,0.8,1.6,48.2,0.333333333,0.666666667,0.032128514,0.967871486
iDFlakies_apache-incubator-dubbo,0.5,21,486,10,243,11,243,0.141975417,0.147346925,0.000580106,0.347880665,0.68047619,0.245454545,0.961023622,0.245454545,0.993415638,2.7,1.6,8.3,241.4,0.627906977,0.372093023,0.033239888,0.966760112
iDFlakies_apache-incubator-dubbo,0.4,21,486,13,291,8,195,0.170572934,0.118690531,0.000584682,0.287925408,0.493333333,0.2125,0.960098522,0.2125,0.990769231,1.7,1.8,6.3,193.2,0.485714286,0.514285714,0.031578947,0.968421053
iDFlakies_apache-incubator-dubbo,0.35,21,486,14,315,7,171,0.184580695,0.104751873,0.000588494,0.386586747,0.46452381,0.342857143,0.96011236,0.342857143,0.985380117,2.4,2.5,4.6,168.5,0.489795918,0.510204082,0.026574235,0.973425765
iDFlakies_apache-incubator-dubbo,0.6,21,486,8,194,13,292,0.113433212,0.176127614,0.000577468,0.256622316,0.572857143,0.176923077,0.958360656,0.176923077,0.993150685,2.3,2,10.7,290,0.534883721,0.465116279,0.035583638,0.964416362
