datasetName,testSetSize,totNumFlaky,totNumNonFlaky,numFlakyTrain,numNonFlakyTrain,numFlakyTest,numNonFlakyTest,totTrainTime,totTestTime,avgTestTime,f1Score,Precision,Recall,Accuracy,Sensitivity,Specificity,tp,fp,fn,tn,tp_norm,fp_norm,fn_norm,tn_norm
iDFlakies_apache-incubator-dubbo,0.7,21,486,6,146,15,340,0.085468007,0.203316714,0.000572723,0.218288777,0.50308642,0.133333333,0.956901408,0.133333333,0.993235294,2,2.3,13,337.7,0.465116279,0.534883721,0.03706872,0.96293128
iDFlakies_apache-incubator-dubbo,0.45,21,486,12,266,9,220,0.156134337,0.133412456,0.000582587,0.310886662,0.510238095,0.244444444,0.958951965,0.244444444,0.988181818,2.2,2.6,6.8,217.4,0.458333333,0.541666667,0.030330062,0.969669938
iDFlakies_apache-incubator-dubbo,0.85,21,486,3,73,18,413,0.042892003,0.245123025,0.000568731,0.098711063,0.5,0.038888889,0.958932715,0.038888889,0.999031477,0.7,0.4,17.3,412.6,0.636363636,0.363636364,0.040241917,0.959758083
iDFlakies_apache-incubator-dubbo,0.95,21,486,1,24,20,462,0.014388261,0.27295011,0.000566287,0.073142857,0.64,0.02,0.958298755,0.02,0.998917749,0.4,0.5,19.6,461.5,0.444444444,0.555555556,0.040739971,0.959260029
iDFlakies_apache-incubator-dubbo,0.55,21,486,9,219,12,267,0.127982247,0.161257818,0.000577985,0.227953292,0.532857143,0.158333333,0.955555556,0.158333333,0.991385768,1.9,2.3,10.1,264.7,0.452380952,0.547619048,0.036754003,0.963245997
iDFlakies_apache-incubator-dubbo,0.65,21,486,7,170,14,316,0.099402771,0.189329985,0.000573727,0.203210526,0.520606061,0.135714286,0.956666667,0.135714286,0.993037975,1.9,2.2,12.1,313.8,0.463414634,0.536585366,0.037127953,0.962872047
iDFlakies_apache-incubator-dubbo,0.75,21,486,5,121,16,365,0.070890278,0.217550715,0.000570999,0.190810047,0.561666667,0.11875,0.958267717,0.11875,0.995068493,1.9,1.8,14.1,363.2,0.513513514,0.486486486,0.037370792,0.962629208
iDFlakies_apache-incubator-dubbo,0.9,21,486,2,48,19,438,0.028393853,0.259315959,0.000567431,0.12305038,0.666666667,0.042105263,0.958862144,0.042105263,0.998630137,0.8,0.6,18.2,437.4,0.571428571,0.428571429,0.039947322,0.960052678
iDFlakies_apache-incubator-dubbo,0.8,21,486,4,97,17,389,0.05688525,0.231268568,0.000569627,0.132281883,0.514814815,0.070588235,0.958374384,0.070588235,0.997172237,1.2,1.1,15.8,387.9,0.52173913,0.47826087,0.039137974,0.960862026
iDFlakies_apache-incubator-dubbo,0.15,21,486,18,412,3,74,0.240982796,0.047258662,0.000613749,0.404761905,0.423809524,0.333333333,0.957142857,0.333333333,0.982432432,1,1.3,2,72.7,0.434782609,0.565217391,0.026773762,0.973226238
iDFlakies_elastic-job-lite,0.25,10,775,7,581,3,194,0.297528163,0.108790101,0.000552234,-,-,0,0.984771574,0,1,0,0,3,194,-,-,-,-
iDFlakies_elastic-job-lite,0.35,10,775,6,504,4,271,0.258163515,0.148489888,0.000539963,-,-,0,0.985454545,0,1,0,0,4,271,-,-,-,-
iDFlakies_elastic-job-lite,0.5,10,775,5,387,5,388,0.198325497,0.208192849,0.000529753,0,0,0,0.986513995,0,0.999226804,0,0.3,5,387.7,0,1,0.012732366,0.987267634
iDFlakies_elastic-job-lite,0.4,10,775,6,465,4,310,0.238443252,0.16915499,0.00053871,-,-,0,0.987261146,0,1,0,0,4,310,-,-,-,-
iDFlakies_elastic-job-lite,0.45,10,775,5,426,5,349,0.218023802,0.188552879,0.000532635,-,-,0,0.985875706,0,1,0,0,5,349,-,-,-,-
iDFlakies_elastic-job-lite,0.6,10,775,4,310,6,465,0.15906866,0.247836643,0.000526192,0.285714286,1,0.033333333,0.987685775,0.033333333,1,0.2,0,5.8,465,1,0,0.012319456,0.987680544
iDFlakies_elastic-job-lite,0.7,10,775,3,232,7,543,0.1191151,0.28682297,0.000521496,0.25,1,0.028571429,0.987636364,0.028571429,1,0.2,0,6.8,543,1,0,0.012368134,0.987631866
iDFlakies_elastic-job-lite,0.85,10,775,1,116,9,659,0.059620017,0.344829553,0.000516212,0.158823529,0.5625,0.022222222,0.985778443,0.022222222,0.998937785,0.2,0.7,8.8,658.3,0.222222222,0.777777778,0.013191426,0.986808574
iDFlakies_elastic-job-lite,0.3,10,775,7,542,3,233,0.277883056,0.128966359,0.000546468,-,-,0,0.987288136,0,1,0,0,3,233,-,-,-,-
iDFlakies_elastic-job-lite,0.2,10,775,8,620,2,155,0.317756317,0.088009592,0.000560571,-,-,0,0.987261146,0,1,0,0,2,155,-,-,-,-
iDFlakies_elastic-job-lite,0.55,10,775,4,349,6,426,0.178765057,0.229124323,0.00053038,0.142857143,0.5,0.016666667,0.986111111,0.016666667,0.999765258,0.1,0.1,5.9,425.9,0.5,0.5,0.013663733,0.986336267
iDFlakies_elastic-job-lite,0.1,10,775,9,697,1,78,0.357198718,0.046936526,0.000594133,-,-,0,0.987341772,0,1,0,0,1,78,-,-,-,-
iDFlakies_elastic-job-lite,0.65,10,775,3,271,7,504,0.138888503,0.267992361,0.000524447,-,-,0,0.98630137,0,1,0,0,7,504,-,-,-,-
iDFlakies_elastic-job-lite,0.9,10,775,1,77,9,698,0.039771047,0.364135827,0.000515044,0.2,1,0.011111111,0.987411598,0.011111111,1,0.1,0,8.9,698,1,0,0.012590182,0.987409818
iDFlakies_elastic-job-lite,0.8,10,775,2,155,8,620,0.079667388,0.3254119,0.000518172,0.166666667,0.75,0.0375,0.987261146,0.0375,0.999516129,0.3,0.3,7.7,619.7,0.5,0.5,0.012272872,0.987727128
iDFlakies_elastic-job-lite,0.75,10,775,2,194,8,581,0.099395065,0.306319267,0.000520067,0.12962963,0.416666667,0.025,0.984889643,0.025,0.998106713,0.2,1.1,7.8,579.9,0.153846154,0.846153846,0.013272078,0.986727922
iDFlakies_elastic-job-lite,0.15,10,775,8,659,2,116,0.337466899,0.067410645,0.000571277,-,-,0,0.983050847,0,1,0,0,2,116,-,-,-,-
iDFlakies_http-request,0.55,28,140,12.5,62.5,15.5,77.5,0.049780438,0.062966967,0.000677064,0.854699158,0.902176867,0.825,0.953763441,0.825806452,0.979354839,12.8,1.6,2.7,75.9,0.888888889,0.111111111,0.034351145,0.965648855
iDFlakies_http-request,0.95,28,140,1,7,27,133,0.005634695,0.106681091,0.000666757,0.661009045,1,0.4,0.89875,0.4,1,10.8,0,16.2,133,1,0,0.108579088,0.891420912
iDFlakies_http-request,0.85,28,140,4,21,24,119,0.016851171,0.095726524,0.000669416,0.854008318,0.939669882,0.7875,0.954545455,0.7875,0.988235294,18.9,1.4,5.1,117.6,0.931034483,0.068965517,0.041564792,0.958435208
iDFlakies_http-request,0.45,28,140,15,77,13,63,0.060905478,0.051503227,0.000677674,0.901919485,0.9504329,0.861538462,0.968421053,0.861538462,0.99047619,11.2,0.6,1.8,62.4,0.949152542,0.050847458,0.028037383,0.971962617
iDFlakies_http-request,0.35,28,140,18,91,10,49,0.072107847,0.040354372,0.000683972,0.872411421,0.951388889,0.81,0.961016949,0.81,0.991836735,8.1,0.4,1.9,48.6,0.952941176,0.047058824,0.037623762,0.962376238
iDFlakies_http-request,0.9,28,140,3,13,25,127,0.010899654,0.101435188,0.000667337,0.844478325,0.977272727,0.748,0.955263158,0.748,0.996062992,18.7,0.5,6.3,126.5,0.973958333,0.026041667,0.047439759,0.952560241
iDFlakies_http-request,0.8,28,140,5.3,27.7,22.7,112.3,0.022108517,0.090362021,0.000669348,0.817791047,0.873348485,0.775494071,0.941481481,0.775330396,0.975066785,17.6,2.8,5.1,109.5,0.862745098,0.137254902,0.044502618,0.955497382
iDFlakies_http-request,0.25,28,140,21,105,7,35,0.083303799,0.029085352,0.000692508,0.93025641,0.975,0.9,0.978571429,0.9,0.994285714,6.3,0.2,0.7,34.8,0.969230769,0.030769231,0.01971831,0.98028169
iDFlakies_http-request,0.6,28,140,11,56,17,84,0.04446141,0.068009497,0.000673361,0.865533969,0.931685464,0.811764706,0.957425743,0.811764706,0.986904762,13.8,1.1,3.2,82.9,0.926174497,0.073825503,0.037166086,0.962833914
iDFlakies_http-request,0.7,28,140,8,42,20,98,0.033348518,0.079443999,0.000673254,0.850699323,0.883188776,0.825,0.950847458,0.825,0.976530612,16.5,2.3,3.5,95.7,0.877659574,0.122340426,0.035282258,0.964717742
iDFlakies_http-request,0.5,28,140,14,70,14,70,0.055680981,0.056859524,0.000676899,0.905648183,0.945805861,0.871428571,0.970238095,0.871428571,0.99,12.2,0.7,1.8,69.3,0.945736434,0.054263566,0.025316456,0.974683544
iDFlakies_http-request,0.4,28,140,17,83,11,57,0.06617268,0.046216676,0.000679657,0.89302852,0.942020202,0.854545455,0.967647059,0.854545455,0.989473684,9.4,0.6,1.6,56.4,0.94,0.06,0.027586207,0.972413793
iDFlakies_http-request,0.15,28,140,24,118,4,22,0.09386269,0.018586733,0.000714874,0.866984127,0.98,0.825,0.969230769,0.825,0.995454545,3.3,0.1,0.7,21.9,0.970588235,0.029411765,0.030973451,0.969026549
iDFlakies_http-request,0.1,28,140,25,126,3,14,0.099748066,0.012585953,0.00074035,0.866666667,0.966666667,0.8,0.958823529,0.8,0.992857143,2.4,0.1,0.6,13.9,0.96,0.04,0.04137931,0.95862069
iDFlakies_http-request,0.3,28,140,19.4,97.6,8.6,42.4,0.077362783,0.035106879,0.00068837,0.91431606,0.972222222,0.868055556,0.974509804,0.872093023,0.995283019,7.5,0.2,1.1,42.2,0.974025974,0.025974026,0.025404157,0.974595843
iDFlakies_http-request,0.2,28,140,22,112,6,28,0.088594136,0.023821496,0.000700632,0.965034965,0.985714286,0.95,0.988235294,0.95,0.996428571,5.7,0.1,0.3,27.9,0.982758621,0.017241379,0.010638298,0.989361702
iDFlakies_http-request,0.75,28,140,7,35,21,105,0.028011805,0.084524215,0.000670827,0.857285552,0.900158796,0.823809524,0.953968254,0.823809524,0.98,17.3,2.1,3.7,102.9,0.891752577,0.108247423,0.034709193,0.965290807
iDFlakies_http-request,0.65,28,140,10,48,18,92,0.038552166,0.073998749,0.000672716,0.867722448,0.918235294,0.827777778,0.958181818,0.827777778,0.983695652,14.9,1.5,3.1,90.5,0.908536585,0.091463415,0.033119658,0.966880342
iDFlakies_java-websocket,0.5,52,436,26,218,26,218,0.12560681,0.129924338,0.000532477,0.825101244,0.804151856,0.861538462,0.961065574,0.861538462,0.97293578,22.4,5.9,3.6,212.1,0.791519435,0.208480565,0.016689847,0.983310153
iDFlakies_java-websocket,0.4,52,436,31,261,21,175,0.150297847,0.105079891,0.000536122,0.819403685,0.78785753,0.866666667,0.959693878,0.866666667,0.970857143,18.2,5.1,2.8,169.9,0.78111588,0.21888412,0.016213086,0.983786914
iDFlakies_java-websocket,0.6,52,436,21,174,31,262,0.10045867,0.154831745,0.000528436,0.781302486,0.76239607,0.809677419,0.95221843,0.809677419,0.969083969,25.1,8.1,5.9,253.9,0.756024096,0.243975904,0.022709777,0.977290223
iDFlakies_java-websocket,0.75,52,436,13,109,39,327,0.062971271,0.192252324,0.00052528,0.737027128,0.69468155,0.794871795,0.93989071,0.794871795,0.957186544,31,14,8,313,0.688888889,0.311111111,0.024922118,0.975077882
iDFlakies_java-websocket,0.7,52,436,16,130,36,306,0.075284353,0.179743563,0.000525566,0.717907779,0.663962746,0.808333333,0.931578947,0.808333333,0.946078431,29.1,16.5,6.9,289.5,0.638157895,0.361842105,0.023279352,0.976720648
iDFlakies_java-websocket,0.3,52,436,36,305,16,131,0.175422661,0.079871345,0.000543342,0.821364711,0.806450586,0.85625,0.959863946,0.85625,0.972519084,13.7,3.6,2.3,127.4,0.791907514,0.208092486,0.017733231,0.982266769
iDFlakies_java-websocket,0.65,52,436,18,152,34,284,0.087601269,0.167874961,0.000527909,0.767475974,0.754064267,0.802941176,0.948113208,0.802941176,0.965492958,27.3,9.8,6.7,274.2,0.735849057,0.264150943,0.023851905,0.976148095
iDFlakies_java-websocket,0.2,52,436,42,348,10,88,0.200615393,0.054391865,0.000555019,0.865859435,0.843787879,0.9,0.971428571,0.9,0.979545455,9,1.8,1,86.2,0.833333333,0.166666667,0.01146789,0.98853211
iDFlakies_java-websocket,0.1,52,436,47,392,5,44,0.225738772,0.028971182,0.000591249,0.857727273,0.824285714,0.92,0.969387755,0.92,0.975,4.6,1.1,0.4,42.9,0.807017544,0.192982456,0.009237875,0.990762125
iDFlakies_java-websocket,0.15,52,436,44,370,8,66,0.212910068,0.041850379,0.000565546,0.869000934,0.797094017,0.9625,0.967567568,0.9625,0.968181818,7.7,2.1,0.3,63.9,0.785714286,0.214285714,0.004672897,0.995327103
iDFlakies_java-websocket,0.35,52,436,34,283,18,153,0.163158718,0.092445331,0.000540616,0.798152955,0.796497196,0.816666667,0.957309942,0.816666667,0.973856209,14.7,4,3.3,149,0.786096257,0.213903743,0.021667761,0.978332239
iDFlakies_java-websocket,0.25,52,436,39,327,13,109,0.18828556,0.067010389,0.000549265,0.859098396,0.820323476,0.907692308,0.968032787,0.907692308,0.975229358,11.8,2.7,1.2,106.3,0.813793103,0.186206897,0.011162791,0.988837209
iDFlakies_java-websocket,0.95,52,436,3,21,49,415,0.012726359,0.241543144,0.000520567,0.685297209,0.735977138,0.681632653,0.940301724,0.681632653,0.970843373,33.4,12.1,15.6,402.9,0.734065934,0.265934066,0.037275986,0.962724014
iDFlakies_java-websocket,0.55,52,436,23,196,29,240,0.112791892,0.142794521,0.000530835,0.8119999,0.781803075,0.851724138,0.957249071,0.851724138,0.97,24.7,7.2,4.3,232.8,0.774294671,0.225705329,0.018135808,0.981864192
iDFlakies_java-websocket,0.45,52,436,29,239,23,197,0.138071499,0.118152525,0.000537057,0.817795529,0.783063196,0.860869565,0.960454545,0.860869565,0.972081218,19.8,5.5,3.2,191.5,0.782608696,0.217391304,0.016435542,0.983564458
iDFlakies_java-websocket,0.9,52,436,5,43,47,393,0.025027926,0.229172763,0.000520847,0.652144339,0.54689047,0.84893617,0.900227273,0.84893617,0.906361323,39.9,36.8,7.1,356.2,0.520208605,0.479791395,0.019543077,0.980456923
iDFlakies_java-websocket,0.85,52,436,8,65,44,371,0.037880921,0.216935257,0.000522736,0.679491339,0.548746571,0.913636364,0.905060241,0.913636364,0.904043127,40.2,35.6,3.8,335.4,0.530343008,0.469656992,0.01120283,0.98879717
iDFlakies_java-websocket,0.8,52,436,10,87,42,349,0.050177647,0.204582762,0.00052323,0.719148154,0.623396334,0.869047619,0.925831202,0.869047619,0.932664756,36.5,23.5,5.5,325.5,0.608333333,0.391666667,0.016616314,0.983383686
iDFlakies_retrofit,0.15,9,415,8,352,1,63,0.243477323,0.051147524,0.00079918,0.476190476,0.428571429,0.4,0.9765625,0.4,0.985714286,0.4,0.9,0.6,62.1,0.307692308,0.692307692,0.009569378,0.990430622
iDFlakies_retrofit,0.75,9,415,2,104,7,311,0.071404244,0.219859141,0.000691381,0.166767677,0.391666667,0.114285714,0.97672956,0.114285714,0.996141479,0.8,1.2,6.2,309.8,0.4,0.6,0.019620253,0.980379747
iDFlakies_retrofit,0.1,9,415,8,373,1,42,0.255805574,0.034562789,0.000803786,0.844444444,0.791666667,0.6,0.981395349,0.6,0.99047619,0.6,0.4,0.4,41.6,0.6,0.4,0.00952381,0.99047619
iDFlakies_retrofit,0.2,9,415,7,332,2,83,0.227649728,0.071045425,0.000835829,0.458333333,0.625,0.3,0.977647059,0.3,0.993975904,0.6,0.5,1.4,82.5,0.545454545,0.454545455,0.016686532,0.983313468
iDFlakies_retrofit,0.3,9,415,6,290,3,125,0.198911679,0.092303583,0.000721122,0.376190476,0.472222222,0.3,0.975,0.3,0.9912,0.9,1.1,2.1,123.9,0.45,0.55,0.016666667,0.983333333
iDFlakies_retrofit,0.7,9,415,3,124,6,291,0.085414756,0.205566979,0.000692145,0.179969336,0.316666667,0.116666667,0.977441077,0.116666667,0.995189003,0.7,1.4,5.3,289.6,0.333333333,0.666666667,0.017972194,0.982027806
iDFlakies_retrofit,0.6,9,415,4,165,5,250,0.113312306,0.175804351,0.000689429,0.195943563,0.287654321,0.16,0.97372549,0.16,0.99,0.8,2.5,4.2,247.5,0.242424242,0.757575758,0.016686532,0.983313468
iDFlakies_retrofit,0.4,9,415,5,249,4,166,0.17021931,0.119879379,0.000705173,0.255102041,0.428571429,0.15,0.973529412,0.15,0.993373494,0.6,1.1,3.4,164.9,0.352941176,0.647058824,0.02020202,0.97979798
iDFlakies_retrofit,0.5,9,415,4.3,207.7,4.7,207.3,0.142089825,0.146566351,0.000691351,0.245917277,0.266269841,0.205,0.970754717,0.191489362,0.988422576,0.9,2.4,3.8,204.9,0.272727273,0.727272727,0.018207954,0.981792046
iDFlakies_retrofit,0.65,9,415,3,145,6,270,0.099562731,0.191823415,0.000695012,0.214935065,0.39,0.166666667,0.976811594,0.166666667,0.994814815,1,1.4,5,268.6,0.416666667,0.583333333,0.018274854,0.981725146
iDFlakies_retrofit,0.8,9,415,2,82,7,333,0.056672684,0.234268596,0.000689025,0.202706553,0.425925926,0.128571429,0.978235294,0.128571429,0.996096096,0.9,1.3,6.1,331.7,0.409090909,0.590909091,0.018058022,0.981941978
iDFlakies_retrofit,0.9,9,415,1,41,8,374,0.028873726,0.265510369,0.000695053,0.162962963,0.555555556,0.0875,0.979319372,0.0875,0.998395722,0.7,0.6,7.3,373.4,0.538461538,0.461538462,0.019175204,0.980824796
iDFlakies_retrofit,0.55,9,415,4,186,5,229,0.127494885,0.161004507,0.000688053,0.237698413,0.363888889,0.2,0.975213675,0.2,0.992139738,1,1.8,4,227.2,0.357142857,0.642857143,0.017301038,0.982698962
iDFlakies_retrofit,0.85,9,415,1,62,8,353,0.042850285,0.253109962,0.000701136,0.080555556,0.3125,0.0375,0.97700831,0.0375,0.998300283,0.3,0.6,7.7,352.4,0.333333333,0.666666667,0.021382949,0.978617051
iDFlakies_retrofit,0.45,9,415,5,228,4,187,0.156344114,0.132918228,0.000695907,0.293931377,0.341005291,0.25,0.97382199,0.25,0.989304813,1,2,3,185,0.333333333,0.666666667,0.015957447,0.984042553
iDFlakies_retrofit,0.35,9,415,6,269,3,146,0.18446528,0.105905293,0.000710774,0.32,0.45,0.266666667,0.977181208,0.266666667,0.991780822,0.8,1.2,2.2,144.8,0.4,0.6,0.014965986,0.985034014
iDFlakies_retrofit,0.25,9,415,7,311,2,104,0.21365459,0.079354216,0.000748625,0.416666667,0.55,0.35,0.978301887,0.35,0.990384615,0.7,1,1.3,103,0.411764706,0.588235294,0.012464046,0.987535954
iDFlakies_vertx-rabbitmq-client,0.6,7,37,3,14,4,23,0.0310812,0.05015277,0.00185751,0,0,0,0.814814815,0,0.956521739,0,1,4,22,0,1,0.153846154,0.846153846
iDFlakies_vertx-rabbitmq-client,0.7,7,37,2,11,5,26,0.023953332,0.057304888,0.001848545,-,-,0,0.838709677,0,1,0,0,5,26,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.5,7,37,3.4,18.6,3.6,18.4,0.041093237,0.050092317,0.002276923,0,0,0,0.822727273,0,0.983695652,0,0.3,3.6,18.1,0,1,0.165898618,0.834101382
iDFlakies_vertx-rabbitmq-client,0.4,7,37,4,22,3,15,0.049044553,0.034964244,0.001942458,0,0,0,0.805555556,0,0.966666667,0,0.5,3,14.5,0,1,0.171428571,0.828571429
iDFlakies_vertx-rabbitmq-client,0.55,7,37,3,16,4,21,0.041411142,0.054157399,0.002166296,0,0,0,0.82,0,0.976190476,0,0.5,4,20.5,0,1,0.163265306,0.836734694
iDFlakies_vertx-rabbitmq-client,0.45,7,37,4,20,3,17,0.043875764,0.039258738,0.001962937,0.122222222,0.138888889,0.066666667,0.815,0.066666667,0.947058824,0.2,0.9,2.8,16.1,0.181818182,0.818181818,0.148148148,0.851851852
iDFlakies_vertx-rabbitmq-client,0.1,7,37,6,33,1,4,0.071127408,0.012030567,0.002406113,0,0,0,0.78,0,0.975,0,0.1,1,3.9,0,1,0.204081633,0.795918367
iDFlakies_vertx-rabbitmq-client,0.3,7,37,5,25,2,12,0.055029027,0.032726476,0.002337605,0.08,0.066666667,0.05,0.821428571,0.05,0.95,0.1,0.6,1.9,11.4,0.142857143,0.857142857,0.142857143,0.857142857
iDFlakies_vertx-rabbitmq-client,0.2,7,37,6,29,1,8,0.063768207,0.019306933,0.002145215,0,0,0,0.8,0,0.9,0,0.8,1,7.2,0,1,0.12195122,0.87804878
iDFlakies_vertx-rabbitmq-client,0.35,7,37,4,24,3,13,0.051185257,0.046689487,0.002918093,0,0,0,0.79375,0,0.976923077,0,0.3,3,12.7,0,1,0.191082803,0.808917197
iDFlakies_vertx-rabbitmq-client,0.25,7,37,5,28,2,9,0.062327438,0.030146788,0.002740617,0,0,0,0.781818182,0,0.955555556,0,0.4,2,8.6,0,1,0.188679245,0.811320755
iDFlakies_vertx-rabbitmq-client,0.15,7,37,6,31,1,6,0.067799367,0.015693218,0.002241888,0,0,0,0.771428571,0,0.9,0,0.6,1,5.4,0,1,0.15625,0.84375
iDFlakies_vertx-rabbitmq-client,0.75,7,37,2,9,5,28,0.021929895,0.061282665,0.00185705,-,-,0,0.848484848,0,1,0,0,5,28,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.8,7,37,1,7,6,30,0.014854865,0.066292028,0.001841445,-,-,0,0.833333333,0,1,0,0,6,30,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.65,7,37,2,13,5,24,0.027945402,0.053825632,0.001856056,-,-,0,0.827586207,0,1,0,0,5,24,-,-,-,-
iDFlakies_wildfly,0.35,43,72,28,46,15,26,0.279290404,0.156432884,0.003815436,0.690333587,0.750848537,0.653333333,0.787804878,0.653333333,0.865384615,9.8,3.5,5.2,22.5,0.736842105,0.263157895,0.187725632,0.812274368
iDFlakies_wildfly,0.9,43,72,4,7,39,65,0.043121192,0.407847411,0.00392161,0.342106034,0.709625992,0.246153846,0.6625,0.246153846,0.912307692,9.6,5.7,29.4,59.3,0.62745098,0.37254902,0.33145434,0.66854566
iDFlakies_wildfly,0.25,43,72,32,54,11,18,0.324441616,0.111434733,0.003842577,0.733966595,0.760036353,0.727272727,0.8,0.727272727,0.844444444,8,2.8,3,15.2,0.740740741,0.259259259,0.164835165,0.835164835
iDFlakies_wildfly,0.8,43,72,9,14,34,58,0.087354742,0.349522934,0.003799162,0.576479411,0.691039615,0.526470588,0.716304348,0.526470588,0.827586207,17.9,10,16.1,48,0.641577061,0.358422939,0.251170047,0.748829953
iDFlakies_wildfly,0.55,43,72,19,32,24,40,0.19291715,0.244764886,0.003824451,0.660372792,0.783459851,0.5875,0.78125,0.5875,0.8975,14.1,4.1,9.9,35.9,0.774725275,0.225274725,0.216157205,0.783842795
iDFlakies_wildfly,0.45,43,72,24,39,19,33,0.237908498,0.198135509,0.003810298,0.693294928,0.752065826,0.647368421,0.792307692,0.647368421,0.875757576,12.3,4.1,6.7,28.9,0.75,0.25,0.188202247,0.811797753
iDFlakies_wildfly,0.85,43,72,6,11,37,61,0.064977118,0.372125089,0.003797195,0.42687234,0.66268503,0.340540541,0.671428571,0.340540541,0.872131148,12.6,7.8,24.4,53.2,0.617647059,0.382352941,0.31443299,0.68556701
iDFlakies_wildfly,0.75,43,72,10,18,33,54,0.106302063,0.331018894,0.003804815,0.590869466,0.76972709,0.503030303,0.74137931,0.503030303,0.887037037,16.6,6.1,16.4,47.9,0.731277533,0.268722467,0.255054432,0.744945568
iDFlakies_wildfly,0.65,43,72,15,25,28,47,0.151256797,0.285799116,0.003810655,0.685493471,0.772930536,0.632142857,0.785333333,0.632142857,0.876595745,17.7,5.8,10.3,41.2,0.753191489,0.246808511,0.2,0.8
iDFlakies_wildfly,0.5,43,72,21,36,22,36,0.215231774,0.220678934,0.003804809,0.681178262,0.772282695,0.613636364,0.782758621,0.613636364,0.886111111,13.5,4.1,8.5,31.9,0.767045455,0.232954545,0.21039604,0.78960396
iDFlakies_wildfly,0.15,43,72,36,61,7,11,0.365931748,0.070303822,0.003905768,0.740751405,0.8325,0.685714286,0.811111111,0.685714286,0.890909091,4.8,1.2,2.2,9.8,0.8,0.2,0.183333333,0.816666667
iDFlakies_wildfly,0.4,43,72,26,43,17,29,0.260584192,0.175671589,0.003818948,0.656439107,0.720968313,0.611764706,0.77173913,0.611764706,0.865517241,10.4,3.9,6.6,25.1,0.727272727,0.272727273,0.208201893,0.791798107
iDFlakies_wildfly,0.6,43,72,17,29,26,43,0.173857979,0.262108197,0.00379867,0.647329057,0.777448053,0.569230769,0.769565217,0.569230769,0.890697674,14.8,4.7,11.2,38.3,0.758974359,0.241025641,0.226262626,0.773737374
iDFlakies_wildfly,0.7,43,72,13,21,30,51,0.128822595,0.307965301,0.003802041,0.631957081,0.673328007,0.626666667,0.738271605,0.626666667,0.803921569,18.8,10,11.2,41,0.652777778,0.347222222,0.214559387,0.785440613
iDFlakies_wildfly,0.3,43,72,30,50,13,22,0.302166522,0.134519485,0.003843414,0.711667189,0.733492063,0.707692308,0.797142857,0.707692308,0.85,9.2,3.3,3.8,18.7,0.736,0.264,0.168888889,0.831111111
iDFlakies_wildfly,0.2,43,72,34,58,9,14,0.347034693,0.088370105,0.003842178,0.75871517,0.818441558,0.722222222,0.826086957,0.722222222,0.892857143,6.5,1.5,2.5,12.5,0.8125,0.1875,0.166666667,0.833333333
